"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","numBlurs","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","152","168887","0.0-5.0-1.73","","261","","","img/green_ww/choose11.jpg","1","152","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","153","169526","0.0-5.0-2.73","","","","","","","152","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":268},{""stimulus"":""img/green_lw/6.jpg"",""time"":324},{""stimulus"":""img/green_lw/7.jpg"",""time"":377},{""stimulus"":""img/green_lw/8.jpg"",""time"":431},{""stimulus"":""img/green_lw/9.jpg"",""time"":482},{""stimulus"":""img/green_lw/10.jpg"",""time"":534},{""stimulus"":""img/green_lw/11.jpg"",""time"":587}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","154","169771","0.0-5.0-1.74","","242","","","img/green_lw/choose11.jpg","1","151","green","0.5","0.5","0.5","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","155","170414","0.0-5.0-2.74","","","","","","","151","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":161},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":267},{""stimulus"":""img/green_lw/6.jpg"",""time"":319},{""stimulus"":""img/green_lw/7.jpg"",""time"":374},{""stimulus"":""img/green_lw/8.jpg"",""time"":428},{""stimulus"":""img/green_lw/9.jpg"",""time"":483},{""stimulus"":""img/green_lw/10.jpg"",""time"":537},{""stimulus"":""img/green_lw/11.jpg"",""time"":587}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","156","170547","0.0-5.0-1.75","","131","","","img/green_lw/choose11.jpg","1","150","green","0.5","0.5","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","157","171187","0.0-5.0-2.75","","","","","","","150","","","","","","[{""stimulus"":""img/green_ww/1.jpg"",""time"":56},{""stimulus"":""img/green_ww/2.jpg"",""time"":111},{""stimulus"":""img/green_ww/3.jpg"",""time"":164},{""stimulus"":""img/green_ww/4.jpg"",""time"":217},{""stimulus"":""img/green_ww/5.jpg"",""time"":271},{""stimulus"":""img/green_ww/6.jpg"",""time"":322},{""stimulus"":""img/green_ww/7.jpg"",""time"":373},{""stimulus"":""img/green_ww/8.jpg"",""time"":427},{""stimulus"":""img/green_ww/9.jpg"",""time"":477},{""stimulus"":""img/green_ww/10.jpg"",""time"":532},{""stimulus"":""img/green_ww/11.jpg"",""time"":586}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","158","171344","0.0-5.0-1.76","","154","","","img/green_ww/choose11.jpg","1","149","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","159","171983","0.0-5.0-2.76","","","","","","","149","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":107},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":214},{""stimulus"":""img/green_lw/5.jpg"",""time"":266},{""stimulus"":""img/green_lw/6.jpg"",""time"":320},{""stimulus"":""img/green_lw/7.jpg"",""time"":372},{""stimulus"":""img/green_lw/8.jpg"",""time"":425},{""stimulus"":""img/green_lw/9.jpg"",""time"":480},{""stimulus"":""img/green_lw/10.jpg"",""time"":532},{""stimulus"":""img/green_lw/11.jpg"",""time"":586}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","160","172101","0.0-5.0-1.77","","116","","","img/green_lw/choose11.jpg","1","148","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","161","172755","0.0-5.0-2.77","","","","","","","148","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":111},{""stimulus"":""img/green_lw/3.jpg"",""time"":166},{""stimulus"":""img/green_lw/4.jpg"",""time"":219},{""stimulus"":""img/green_lw/5.jpg"",""time"":274},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":381},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":488},{""stimulus"":""img/green_lw/10.jpg"",""time"":542},{""stimulus"":""img/green_lw/11.jpg"",""time"":598}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","162","172851","0.0-5.0-1.78","","95","","","img/green_lw/choose11.jpg","1","147","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","163","173492","0.0-5.0-2.78","","","","","","","147","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":106},{""stimulus"":""img/green_lw/3.jpg"",""time"":158},{""stimulus"":""img/green_lw/4.jpg"",""time"":210},{""stimulus"":""img/green_lw/5.jpg"",""time"":262},{""stimulus"":""img/green_lw/6.jpg"",""time"":315},{""stimulus"":""img/green_lw/7.jpg"",""time"":370},{""stimulus"":""img/green_lw/8.jpg"",""time"":423},{""stimulus"":""img/green_lw/9.jpg"",""time"":477},{""stimulus"":""img/green_lw/10.jpg"",""time"":531},{""stimulus"":""img/green_lw/11.jpg"",""time"":586}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","164","173547","0.0-5.0-1.79","","53","","","img/green_lw/choose11.jpg","1","146","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","165","174195","0.0-5.0-2.79","","","","","","","146","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":219},{""stimulus"":""img/green_lw/5.jpg"",""time"":273},{""stimulus"":""img/green_lw/6.jpg"",""time"":325},{""stimulus"":""img/green_lw/7.jpg"",""time"":381},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":489},{""stimulus"":""img/green_lw/10.jpg"",""time"":544},{""stimulus"":""img/green_lw/11.jpg"",""time"":595}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","166","174679","0.0-5.0-1.80","","481","","","img/green_lw/choose11.jpg","1","145","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","167","175324","0.0-5.0-2.80","","","","","","","145","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":214},{""stimulus"":""img/green_lw/5.jpg"",""time"":266},{""stimulus"":""img/green_lw/6.jpg"",""time"":321},{""stimulus"":""img/green_lw/7.jpg"",""time"":374},{""stimulus"":""img/green_lw/8.jpg"",""time"":429},{""stimulus"":""img/green_lw/9.jpg"",""time"":483},{""stimulus"":""img/green_lw/10.jpg"",""time"":538},{""stimulus"":""img/green_lw/11.jpg"",""time"":590}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","168","176117","0.0-5.0-1.81","","792","","","img/green_lw/choose11.jpg","1","144","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","169","176769","0.0-5.0-2.81","","","","","","","144","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":55},{""stimulus"":""img/green_lw/2.jpg"",""time"":110},{""stimulus"":""img/green_lw/3.jpg"",""time"":165},{""stimulus"":""img/green_lw/4.jpg"",""time"":216},{""stimulus"":""img/green_lw/5.jpg"",""time"":272},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":382},{""stimulus"":""img/green_lw/8.jpg"",""time"":436},{""stimulus"":""img/green_lw/9.jpg"",""time"":490},{""stimulus"":""img/green_lw/10.jpg"",""time"":544},{""stimulus"":""img/green_lw/11.jpg"",""time"":599}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","170","176915","0.0-5.0-1.82","","143","","","img/green_lw/choose11.jpg","2","143","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","171","177561","0.0-5.0-2.82","","","","","","","143","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":56},{""stimulus"":""img/red_lw/2.jpg"",""time"":107},{""stimulus"":""img/red_lw/3.jpg"",""time"":161},{""stimulus"":""img/red_lw/4.jpg"",""time"":213},{""stimulus"":""img/red_lw/5.jpg"",""time"":267},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":431},{""stimulus"":""img/red_lw/9.jpg"",""time"":484},{""stimulus"":""img/red_lw/10.jpg"",""time"":538},{""stimulus"":""img/red_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","172","177753","0.0-5.0-1.83","","190","","","img/red_lw/choose11.jpg","1","142","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","173","178389","0.0-5.0-2.83","","","","","","","142","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":57},{""stimulus"":""img/green_lw/2.jpg"",""time"":109},{""stimulus"":""img/green_lw/3.jpg"",""time"":159},{""stimulus"":""img/green_lw/4.jpg"",""time"":212},{""stimulus"":""img/green_lw/5.jpg"",""time"":264},{""stimulus"":""img/green_lw/6.jpg"",""time"":318},{""stimulus"":""img/green_lw/7.jpg"",""time"":369},{""stimulus"":""img/green_lw/8.jpg"",""time"":422},{""stimulus"":""img/green_lw/9.jpg"",""time"":474},{""stimulus"":""img/green_lw/10.jpg"",""time"":528},{""stimulus"":""img/green_lw/11.jpg"",""time"":583}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","174","178545","0.0-5.0-1.84","","153","","","img/green_lw/choose11.jpg","2","141","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","175","179188","0.0-5.0-2.84","","","","","","","141","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":55},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":160},{""stimulus"":""img/red_lw/4.jpg"",""time"":215},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":373},{""stimulus"":""img/red_lw/8.jpg"",""time"":427},{""stimulus"":""img/red_lw/9.jpg"",""time"":479},{""stimulus"":""img/red_lw/10.jpg"",""time"":534},{""stimulus"":""img/red_lw/11.jpg"",""time"":589}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","176","179297","0.0-5.0-1.85","","104","","","img/red_lw/choose11.jpg","1","140","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","177","179944","0.0-5.0-2.85","","","","","","","140","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":108},{""stimulus"":""img/green_lw/3.jpg"",""time"":163},{""stimulus"":""img/green_lw/4.jpg"",""time"":215},{""stimulus"":""img/green_lw/5.jpg"",""time"":270},{""stimulus"":""img/green_lw/6.jpg"",""time"":324},{""stimulus"":""img/green_lw/7.jpg"",""time"":378},{""stimulus"":""img/green_lw/8.jpg"",""time"":431},{""stimulus"":""img/green_lw/9.jpg"",""time"":485},{""stimulus"":""img/green_lw/10.jpg"",""time"":538},{""stimulus"":""img/green_lw/11.jpg"",""time"":593}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","178","180011","0.0-5.0-1.86","","66","","","img/green_lw/choose11.jpg","2","139","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","179","180651","0.0-5.0-2.86","","","","","","","139","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":162},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":268},{""stimulus"":""img/red_lw/6.jpg"",""time"":322},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":428},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":532},{""stimulus"":""img/red_lw/11.jpg"",""time"":586}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","180","180800","0.0-5.0-1.87","","147","","","img/red_lw/choose11.jpg","1","138","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","181","181450","0.0-5.0-2.87","","","","","","","138","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":109},{""stimulus"":""img/green_lw/3.jpg"",""time"":164},{""stimulus"":""img/green_lw/4.jpg"",""time"":217},{""stimulus"":""img/green_lw/5.jpg"",""time"":273},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":380},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":490},{""stimulus"":""img/green_lw/10.jpg"",""time"":541},{""stimulus"":""img/green_lw/11.jpg"",""time"":596}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","182","181970","0.0-5.0-1.88","","516","","","img/green_lw/choose11.jpg","2","137","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","183","182609","0.0-5.0-2.88","","","","","","","137","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":53},{""stimulus"":""img/red_lw/2.jpg"",""time"":108},{""stimulus"":""img/red_lw/3.jpg"",""time"":157},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":265},{""stimulus"":""img/red_lw/6.jpg"",""time"":320},{""stimulus"":""img/red_lw/7.jpg"",""time"":373},{""stimulus"":""img/red_lw/8.jpg"",""time"":429},{""stimulus"":""img/red_lw/9.jpg"",""time"":480},{""stimulus"":""img/red_lw/10.jpg"",""time"":533},{""stimulus"":""img/red_lw/11.jpg"",""time"":587}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","184","183485","0.0-5.0-1.89","","875","","","img/red_lw/choose11.jpg","1","136","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","185","184126","0.0-5.0-2.89","","","","","","","136","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":54},{""stimulus"":""img/green_lw/2.jpg"",""time"":107},{""stimulus"":""img/green_lw/3.jpg"",""time"":162},{""stimulus"":""img/green_lw/4.jpg"",""time"":212},{""stimulus"":""img/green_lw/5.jpg"",""time"":264},{""stimulus"":""img/green_lw/6.jpg"",""time"":318},{""stimulus"":""img/green_lw/7.jpg"",""time"":369},{""stimulus"":""img/green_lw/8.jpg"",""time"":422},{""stimulus"":""img/green_lw/9.jpg"",""time"":478},{""stimulus"":""img/green_lw/10.jpg"",""time"":532},{""stimulus"":""img/green_lw/11.jpg"",""time"":585}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","186","184297","0.0-5.0-1.90","","170","","","img/green_lw/choose11.jpg","2","135","red","0.5","0.1","0.5","w","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","187","184945","0.0-5.0-2.90","","","","","","","135","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":106},{""stimulus"":""img/red_lw/3.jpg"",""time"":160},{""stimulus"":""img/red_lw/4.jpg"",""time"":214},{""stimulus"":""img/red_lw/5.jpg"",""time"":270},{""stimulus"":""img/red_lw/6.jpg"",""time"":321},{""stimulus"":""img/red_lw/7.jpg"",""time"":376},{""stimulus"":""img/red_lw/8.jpg"",""time"":430},{""stimulus"":""img/red_lw/9.jpg"",""time"":481},{""stimulus"":""img/red_lw/10.jpg"",""time"":537},{""stimulus"":""img/red_lw/11.jpg"",""time"":592}]","[]"
"","","","choice","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","image-keyboard-response","188","185023","0.0-5.0-1.91","","77","","","img/red_lw/choose11.jpg","1","134","green","0.5","0.1","0.1","l","",""
"","","","","5e654e2055e480000dcd002a","bdp_lott","Mon Mar 27 2023 15:20:11 GMT-0400 (Eastern Daylight Time)","369620","red","green","animation","189","185673","0.0-5.0-2.91","","","","","","","134","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":56},{""stimulus"":""img/green_lw/2.jpg"",""time"":112},{""stimulus"":""img/green_lw/3.jpg"",""time"":167},{""stimulus"":""img/green_lw/4.jpg"",""time"":221},{""stimulus"":""img/green_lw/5.jpg"",""time"":276},{""stimulus"":""img/green_lw/6.jpg"",""time"":326},{""stimulus"":""img/green_lw/7.jpg"",""time"":381},{""stimulus"":""img/green_lw/8.jpg"",""time"":435},{""stimulus"":""img/green_lw/9.jpg"",""time"":487},{""stimulus"":""img/green_lw/10.jpg"",""time"":543},{""stimulus"":""img/green_lw/11.jpg"",""time"":596}]","[]"
