"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses","numBlurs"
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","150","207068","0.0-5.0-1.73","","294","","img/red_wl/choose11.jpg","2","152","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","151","207681","0.0-5.0-2.73","","","","","","152","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":408},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":511},{""stimulus"":""img/red_ww/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","152","207943","0.0-5.0-1.74","","262","","img/red_ww/choose11.jpg","2","151","red","0.5","0.5","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","153","208556","0.0-5.0-2.74","","","","","","151","","","","","","[{""stimulus"":""img/red_ww/1.jpg"",""time"":51},{""stimulus"":""img/red_ww/2.jpg"",""time"":102},{""stimulus"":""img/red_ww/3.jpg"",""time"":153},{""stimulus"":""img/red_ww/4.jpg"",""time"":204},{""stimulus"":""img/red_ww/5.jpg"",""time"":255},{""stimulus"":""img/red_ww/6.jpg"",""time"":306},{""stimulus"":""img/red_ww/7.jpg"",""time"":357},{""stimulus"":""img/red_ww/8.jpg"",""time"":408},{""stimulus"":""img/red_ww/9.jpg"",""time"":459},{""stimulus"":""img/red_ww/10.jpg"",""time"":511},{""stimulus"":""img/red_ww/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","154","208903","0.0-5.0-1.75","","347","","img/red_ww/choose11.jpg","1","150","green","0.5","0.5","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","155","209515","0.0-5.0-2.75","","","","","","150","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":52},{""stimulus"":""img/green_lw/2.jpg"",""time"":103},{""stimulus"":""img/green_lw/3.jpg"",""time"":154},{""stimulus"":""img/green_lw/4.jpg"",""time"":205},{""stimulus"":""img/green_lw/5.jpg"",""time"":255},{""stimulus"":""img/green_lw/6.jpg"",""time"":306},{""stimulus"":""img/green_lw/7.jpg"",""time"":357},{""stimulus"":""img/green_lw/8.jpg"",""time"":408},{""stimulus"":""img/green_lw/9.jpg"",""time"":459},{""stimulus"":""img/green_lw/10.jpg"",""time"":510},{""stimulus"":""img/green_lw/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","156","209747","0.0-5.0-1.76","","231","","img/green_lw/choose11.jpg","1","149","green","0.5","0.1","0.1","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","157","210358","0.0-5.0-2.76","","","","","","149","","","","","","[{""stimulus"":""img/green_lw/1.jpg"",""time"":51},{""stimulus"":""img/green_lw/2.jpg"",""time"":102},{""stimulus"":""img/green_lw/3.jpg"",""time"":153},{""stimulus"":""img/green_lw/4.jpg"",""time"":204},{""stimulus"":""img/green_lw/5.jpg"",""time"":255},{""stimulus"":""img/green_lw/6.jpg"",""time"":307},{""stimulus"":""img/green_lw/7.jpg"",""time"":358},{""stimulus"":""img/green_lw/8.jpg"",""time"":408},{""stimulus"":""img/green_lw/9.jpg"",""time"":459},{""stimulus"":""img/green_lw/10.jpg"",""time"":510},{""stimulus"":""img/green_lw/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","158","210600","0.0-5.0-1.77","","241","","img/green_lw/choose11.jpg","2","148","red","0.5","0.1","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","159","211213","0.0-5.0-2.77","","","","","","148","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":152},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":254},{""stimulus"":""img/red_ll/6.jpg"",""time"":305},{""stimulus"":""img/red_ll/7.jpg"",""time"":356},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":459},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","160","211368","0.0-5.0-1.78","","155","","img/red_ll/choose11.jpg","2","147","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","161","211979","0.0-5.0-2.78","","","","","","147","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":254},{""stimulus"":""img/red_lw/6.jpg"",""time"":304},{""stimulus"":""img/red_lw/7.jpg"",""time"":355},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":508},{""stimulus"":""img/red_lw/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","162","212203","0.0-5.0-1.79","","223","","img/red_lw/choose11.jpg","2","146","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","163","212814","0.0-5.0-2.79","","","","","","146","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":254},{""stimulus"":""img/red_lw/6.jpg"",""time"":305},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":406},{""stimulus"":""img/red_lw/9.jpg"",""time"":457},{""stimulus"":""img/red_lw/10.jpg"",""time"":509},{""stimulus"":""img/red_lw/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","164","213015","0.0-5.0-1.80","","201","","img/red_lw/choose11.jpg","2","145","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","165","213628","0.0-5.0-2.80","","","","","","145","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":255},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":510},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","166","213856","0.0-5.0-1.81","","227","","img/red_lw/choose11.jpg","2","144","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","167","214470","0.0-5.0-2.81","","","","","","144","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":307},{""stimulus"":""img/red_lw/7.jpg"",""time"":358},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":510},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","168","214654","0.0-5.0-1.82","","184","","img/red_lw/choose11.jpg","2","143","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","169","215265","0.0-5.0-2.82","","","","","","143","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":255},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":409},{""stimulus"":""img/red_lw/9.jpg"",""time"":459},{""stimulus"":""img/red_lw/10.jpg"",""time"":510},{""stimulus"":""img/red_lw/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","170","215486","0.0-5.0-1.83","","221","","img/red_lw/choose11.jpg","2","142","red","0.5","0.1","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","171","216100","0.0-5.0-2.83","","","","","","142","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":255},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":460},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","172","216296","0.0-5.0-1.84","","195","","img/red_ll/choose11.jpg","1","141","green","0.5","0.1","0.1","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","173","216908","0.0-5.0-2.84","","","","","","141","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":52},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":153},{""stimulus"":""img/green_wl/4.jpg"",""time"":204},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":459},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","174","217053","0.0-5.0-1.85","","145","","img/green_wl/choose11.jpg","1","140","green","0.5","0.1","0.1","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","175","217664","0.0-5.0-2.85","","","","","","140","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":458},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":560}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","176","217842","0.0-5.0-1.86","","178","","img/green_ll/choose11.jpg","1","139","green","0.5","0.1","0.1","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","177","218454","0.0-5.0-2.86","","","","","","139","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":205},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":306},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":408},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","178","218625","0.0-5.0-1.87","","171","","img/green_ll/choose11.jpg","1","138","green","0.5","0.1","0.1","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","179","219237","0.0-5.0-2.87","","","","","","138","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":102},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":203},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":407},{""stimulus"":""img/green_ll/9.jpg"",""time"":459},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","180","219352","0.0-5.0-1.88","","114","","img/green_ll/choose11.jpg","1","137","green","0.5","0.1","0.1","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","181","219962","0.0-5.0-2.88","","","","","","137","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":103},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":204},{""stimulus"":""img/green_ll/5.jpg"",""time"":255},{""stimulus"":""img/green_ll/6.jpg"",""time"":305},{""stimulus"":""img/green_ll/7.jpg"",""time"":355},{""stimulus"":""img/green_ll/8.jpg"",""time"":406},{""stimulus"":""img/green_ll/9.jpg"",""time"":457},{""stimulus"":""img/green_ll/10.jpg"",""time"":508},{""stimulus"":""img/green_ll/11.jpg"",""time"":559}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","182","220072","0.0-5.0-1.89","","109","","img/green_ll/choose11.jpg","2","136","red","0.5","0.1","0.5","l","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","183","220684","0.0-5.0-2.89","","","","","","136","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":204},{""stimulus"":""img/red_ll/5.jpg"",""time"":255},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":357},{""stimulus"":""img/red_ll/8.jpg"",""time"":409},{""stimulus"":""img/red_ll/9.jpg"",""time"":460},{""stimulus"":""img/red_ll/10.jpg"",""time"":511},{""stimulus"":""img/red_ll/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","184","220822","0.0-5.0-1.90","","138","","img/red_ll/choose11.jpg","2","135","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","185","221436","0.0-5.0-2.90","","","","","","135","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":51},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":256},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":357},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":460},{""stimulus"":""img/red_lw/10.jpg"",""time"":511},{""stimulus"":""img/red_lw/11.jpg"",""time"":562}]","[]",""
"","","","choice","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","image-keyboard-response","186","221565","0.0-5.0-1.91","","129","","img/red_lw/choose11.jpg","2","134","red","0.5","0.1","0.5","w","","",""
"","","","","631bc422eec20143118ad66b","bdp_lott","Mon Mar 27 2023 12:38:45 GMT-0400 (Eastern Daylight Time)","341231","red","green","animation","187","222176","0.0-5.0-2.91","","","","","","134","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":103},{""stimulus"":""img/red_lw/3.jpg"",""time"":153},{""stimulus"":""img/red_lw/4.jpg"",""time"":204},{""stimulus"":""img/red_lw/5.jpg"",""time"":255},{""stimulus"":""img/red_lw/6.jpg"",""time"":306},{""stimulus"":""img/red_lw/7.jpg"",""time"":356},{""stimulus"":""img/red_lw/8.jpg"",""time"":408},{""stimulus"":""img/red_lw/9.jpg"",""time"":458},{""stimulus"":""img/red_lw/10.jpg"",""time"":509},{""stimulus"":""img/red_lw/11.jpg"",""time"":560}]","[]",""
