"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","view_history","rt","event","trial","time","trialtype","success","numBlurs","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"image-keyboard-response","169","338943","0.0-5.0-1.82","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","410","","","","choice","","","img/green_ll/choose11.jpg","1","143","green","0.5","0.1","0.5","l","",""
"animation","170","339553","0.0-5.0-2.82","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","143","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":105},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":300},{""stimulus"":""img/green_ll/7.jpg"",""time"":362},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":564}]","[]"
"image-keyboard-response","171","340055","0.0-5.0-1.83","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","501","","","","choice","","","img/green_ll/choose11.jpg","2","142","red","0.5","0.1","0.1","l","",""
"animation","172","340668","0.0-5.0-2.83","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","142","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":164},{""stimulus"":""img/red_ll/4.jpg"",""time"":211},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":304},{""stimulus"":""img/red_ll/7.jpg"",""time"":366},{""stimulus"":""img/red_ll/8.jpg"",""time"":412},{""stimulus"":""img/red_ll/9.jpg"",""time"":458},{""stimulus"":""img/red_ll/10.jpg"",""time"":505},{""stimulus"":""img/red_ll/11.jpg"",""time"":551}]","[]"
"image-keyboard-response","173","341081","0.0-5.0-1.84","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","413","","","","choice","","","img/red_ll/choose11.jpg","1","141","green","0.5","0.1","0.5","l","",""
"animation","174","341690","0.0-5.0-2.84","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","141","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":104},{""stimulus"":""img/green_ll/3.jpg"",""time"":161},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":316},{""stimulus"":""img/green_ll/7.jpg"",""time"":362},{""stimulus"":""img/green_ll/8.jpg"",""time"":409},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","175","342137","0.0-5.0-1.85","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","446","","","","choice","","","img/green_ll/choose11.jpg","2","140","red","0.5","0.1","0.1","l","",""
"animation","176","342743","0.0-5.0-2.85","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","140","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":50},{""stimulus"":""img/red_ll/2.jpg"",""time"":110},{""stimulus"":""img/red_ll/3.jpg"",""time"":157},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":265},{""stimulus"":""img/red_ll/6.jpg"",""time"":312},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":450},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","177","343121","0.0-5.0-1.86","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","378","","","","choice","","","img/red_ll/choose11.jpg","2","139","red","0.5","0.1","0.1","w","",""
"animation","178","343733","0.0-5.0-2.86","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","139","","","","","","[{""stimulus"":""img/red_lw/1.jpg"",""time"":52},{""stimulus"":""img/red_lw/2.jpg"",""time"":102},{""stimulus"":""img/red_lw/3.jpg"",""time"":164},{""stimulus"":""img/red_lw/4.jpg"",""time"":211},{""stimulus"":""img/red_lw/5.jpg"",""time"":257},{""stimulus"":""img/red_lw/6.jpg"",""time"":303},{""stimulus"":""img/red_lw/7.jpg"",""time"":365},{""stimulus"":""img/red_lw/8.jpg"",""time"":412},{""stimulus"":""img/red_lw/9.jpg"",""time"":458},{""stimulus"":""img/red_lw/10.jpg"",""time"":504},{""stimulus"":""img/red_lw/11.jpg"",""time"":566}]","[]"
"image-keyboard-response","179","344133","0.0-5.0-1.87","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","399","","","","choice","","","img/red_lw/choose11.jpg","2","138","red","0.5","0.1","0.1","l","",""
"animation","180","344738","0.0-5.0-2.87","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","138","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":109},{""stimulus"":""img/red_ll/3.jpg"",""time"":156},{""stimulus"":""img/red_ll/4.jpg"",""time"":203},{""stimulus"":""img/red_ll/5.jpg"",""time"":265},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":404},{""stimulus"":""img/red_ll/9.jpg"",""time"":466},{""stimulus"":""img/red_ll/10.jpg"",""time"":512},{""stimulus"":""img/red_ll/11.jpg"",""time"":559}]","[]"
"image-keyboard-response","181","345113","0.0-5.0-1.88","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","374","","","","choice","","","img/red_ll/choose11.jpg","2","137","red","0.5","0.1","0.1","l","",""
"animation","182","345728","0.0-5.0-2.88","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","137","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":52},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":414},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":507},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","183","345930","0.0-5.0-1.89","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","200","","","","choice","","","img/red_ll/choose11.jpg","1","136","green","0.5","0.1","0.5","l","",""
"animation","184","346532","0.0-5.0-2.89","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","136","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":50},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":153},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":262},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":401},{""stimulus"":""img/green_ll/9.jpg"",""time"":463},{""stimulus"":""img/green_ll/10.jpg"",""time"":510},{""stimulus"":""img/green_ll/11.jpg"",""time"":556}]","[]"
"image-keyboard-response","185","347089","0.0-5.0-1.90","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","556","","","","choice","","","img/green_ll/choose11.jpg","2","135","red","0.5","0.1","0.1","l","",""
"animation","186","347690","0.0-5.0-2.90","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","135","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":153},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":354},{""stimulus"":""img/red_ll/8.jpg"",""time"":416},{""stimulus"":""img/red_ll/9.jpg"",""time"":452},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"image-keyboard-response","187","348002","0.0-5.0-1.91","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","311","","","","choice","","","img/red_ll/choose11.jpg","1","134","green","0.5","0.1","0.5","w","",""
"animation","188","348605","0.0-5.0-2.91","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","134","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":154},{""stimulus"":""img/green_wl/4.jpg"",""time"":216},{""stimulus"":""img/green_wl/5.jpg"",""time"":262},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":355},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":463},{""stimulus"":""img/green_wl/10.jpg"",""time"":510},{""stimulus"":""img/green_wl/11.jpg"",""time"":557}]","[]"
"image-keyboard-response","189","348909","0.0-5.0-1.92","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","304","","","","choice","","","img/green_wl/choose11.jpg","2","133","red","0.5","0.1","0.1","l","",""
"animation","190","349517","0.0-5.0-2.92","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","133","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":113},{""stimulus"":""img/red_wl/3.jpg"",""time"":160},{""stimulus"":""img/red_wl/4.jpg"",""time"":206},{""stimulus"":""img/red_wl/5.jpg"",""time"":253},{""stimulus"":""img/red_wl/6.jpg"",""time"":314},{""stimulus"":""img/red_wl/7.jpg"",""time"":361},{""stimulus"":""img/red_wl/8.jpg"",""time"":407},{""stimulus"":""img/red_wl/9.jpg"",""time"":454},{""stimulus"":""img/red_wl/10.jpg"",""time"":516},{""stimulus"":""img/red_wl/11.jpg"",""time"":563}]","[]"
"image-keyboard-response","191","349923","0.0-5.0-1.93","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","405","","","","choice","","","img/red_wl/choose11.jpg","1","132","green","0.5","0.1","0.5","w","",""
"animation","192","350539","0.0-5.0-2.93","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","132","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":105},{""stimulus"":""img/green_wl/3.jpg"",""time"":151},{""stimulus"":""img/green_wl/4.jpg"",""time"":213},{""stimulus"":""img/green_wl/5.jpg"",""time"":259},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":414},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","193","350987","0.0-5.0-1.94","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","448","","","","choice","","","img/green_wl/choose11.jpg","1","131","green","0.5","0.1","0.5","l","",""
"animation","194","351591","0.0-5.0-2.94","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","131","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":109},{""stimulus"":""img/green_ll/3.jpg"",""time"":156},{""stimulus"":""img/green_ll/4.jpg"",""time"":202},{""stimulus"":""img/green_ll/5.jpg"",""time"":264},{""stimulus"":""img/green_ll/6.jpg"",""time"":310},{""stimulus"":""img/green_ll/7.jpg"",""time"":357},{""stimulus"":""img/green_ll/8.jpg"",""time"":403},{""stimulus"":""img/green_ll/9.jpg"",""time"":465},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":558}]","[]"
"image-keyboard-response","195","352229","0.0-5.0-1.95","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","637","","","","choice","","","img/green_ll/choose11.jpg","2","130","red","0.5","0.1","0.1","l","",""
"animation","196","352845","0.0-5.0-2.95","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","130","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":353},{""stimulus"":""img/red_ll/8.jpg"",""time"":415},{""stimulus"":""img/red_ll/9.jpg"",""time"":461},{""stimulus"":""img/red_ll/10.jpg"",""time"":508},{""stimulus"":""img/red_ll/11.jpg"",""time"":554}]","[]"
"image-keyboard-response","197","353225","0.0-5.0-1.96","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","379","","","","choice","","","img/red_ll/choose11.jpg","1","129","green","0.5","0.1","0.5","w","",""
"animation","198","353835","0.0-5.0-2.96","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","129","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":50},{""stimulus"":""img/green_wl/2.jpg"",""time"":101},{""stimulus"":""img/green_wl/3.jpg"",""time"":161},{""stimulus"":""img/green_wl/4.jpg"",""time"":207},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":316},{""stimulus"":""img/green_wl/7.jpg"",""time"":361},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":454},{""stimulus"":""img/green_wl/10.jpg"",""time"":500},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"image-keyboard-response","199","354223","0.0-5.0-1.97","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","388","","","","choice","","","img/green_wl/choose11.jpg","1","128","green","0.5","0.1","0.5","l","",""
"animation","200","354825","0.0-5.0-2.97","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","128","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":52},{""stimulus"":""img/green_ll/2.jpg"",""time"":106},{""stimulus"":""img/green_ll/3.jpg"",""time"":152},{""stimulus"":""img/green_ll/4.jpg"",""time"":215},{""stimulus"":""img/green_ll/5.jpg"",""time"":261},{""stimulus"":""img/green_ll/6.jpg"",""time"":308},{""stimulus"":""img/green_ll/7.jpg"",""time"":354},{""stimulus"":""img/green_ll/8.jpg"",""time"":416},{""stimulus"":""img/green_ll/9.jpg"",""time"":463},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","201","355273","0.0-5.0-1.98","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","448","","","","choice","","","img/green_ll/choose11.jpg","1","127","green","0.5","0.1","0.5","l","",""
"animation","202","355875","0.0-5.0-2.98","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","127","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":51},{""stimulus"":""img/green_ll/2.jpg"",""time"":107},{""stimulus"":""img/green_ll/3.jpg"",""time"":154},{""stimulus"":""img/green_ll/4.jpg"",""time"":216},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":352},{""stimulus"":""img/green_ll/8.jpg"",""time"":402},{""stimulus"":""img/green_ll/9.jpg"",""time"":463},{""stimulus"":""img/green_ll/10.jpg"",""time"":509},{""stimulus"":""img/green_ll/11.jpg"",""time"":555}]","[]"
"image-keyboard-response","203","356465","0.0-5.0-1.99","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","589","","","","choice","","","img/green_ll/choose11.jpg","2","126","red","0.5","0.1","0.1","l","",""
"animation","204","357079","0.0-5.0-2.99","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","126","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":105},{""stimulus"":""img/red_ll/3.jpg"",""time"":151},{""stimulus"":""img/red_ll/4.jpg"",""time"":213},{""stimulus"":""img/red_ll/5.jpg"",""time"":260},{""stimulus"":""img/red_ll/6.jpg"",""time"":306},{""stimulus"":""img/red_ll/7.jpg"",""time"":352},{""stimulus"":""img/red_ll/8.jpg"",""time"":413},{""stimulus"":""img/red_ll/9.jpg"",""time"":460},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"image-keyboard-response","205","357419","0.0-5.0-1.100","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","340","","","","choice","","","img/red_ll/choose11.jpg","1","125","green","0.5","0.1","0.5","w","",""
"animation","206","358022","0.0-5.0-2.100","63ee59dc6e5fbabca14d3d16","bdp_lott","Tue Mar 28 2023 21:22:48 GMT-0400 (Eastern Daylight Time)","484397","green","red","","","","","","","","","","","125","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":201},{""stimulus"":""img/green_wl/5.jpg"",""time"":263},{""stimulus"":""img/green_wl/6.jpg"",""time"":309},{""stimulus"":""img/green_wl/7.jpg"",""time"":356},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":465},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":557}]","[]"
