"event","trial","time","trialtype","subject_id","task","startTime","totalTime","fairMachine","unfairMachine","numBlurs","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","success","stimulus","key_press","roundsLeft","chosen","pFairMachWin","pUnfairMachWin","pTrialWin","outcome","animation_sequence","responses"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","161","235388","0.0-5.0-1.78","","972","","img/red_ll/choose11.jpg","2","147","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","162","235999","0.0-5.0-2.78","","","","","","147","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":63},{""stimulus"":""img/red_ll/2.jpg"",""time"":113},{""stimulus"":""img/red_ll/3.jpg"",""time"":160},{""stimulus"":""img/red_ll/4.jpg"",""time"":210},{""stimulus"":""img/red_ll/5.jpg"",""time"":257},{""stimulus"":""img/red_ll/6.jpg"",""time"":307},{""stimulus"":""img/red_ll/7.jpg"",""time"":355},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":451},{""stimulus"":""img/red_ll/10.jpg"",""time"":502},{""stimulus"":""img/red_ll/11.jpg"",""time"":565}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","163","236434","0.0-5.0-1.79","","435","","img/red_ll/choose11.jpg","2","146","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","164","237035","0.0-5.0-2.79","","","","","","146","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":54},{""stimulus"":""img/red_ll/2.jpg"",""time"":115},{""stimulus"":""img/red_ll/3.jpg"",""time"":162},{""stimulus"":""img/red_ll/4.jpg"",""time"":213},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":308},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":405},{""stimulus"":""img/red_ll/9.jpg"",""time"":456},{""stimulus"":""img/red_ll/10.jpg"",""time"":503},{""stimulus"":""img/red_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","165","237577","0.0-5.0-1.80","","542","","img/red_ll/choose11.jpg","1","145","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","166","238187","0.0-5.0-2.80","","","","","","145","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":51},{""stimulus"":""img/green_wl/2.jpg"",""time"":103},{""stimulus"":""img/green_wl/3.jpg"",""time"":160},{""stimulus"":""img/green_wl/4.jpg"",""time"":206},{""stimulus"":""img/green_wl/5.jpg"",""time"":256},{""stimulus"":""img/green_wl/6.jpg"",""time"":304},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":401},{""stimulus"":""img/green_wl/9.jpg"",""time"":464},{""stimulus"":""img/green_wl/10.jpg"",""time"":512},{""stimulus"":""img/green_wl/11.jpg"",""time"":561}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","167","240107","0.0-5.0-1.81","","1919","","img/green_wl/choose11.jpg","2","144","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","168","240715","0.0-5.0-2.81","","","","","","144","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":164},{""stimulus"":""img/red_wl/4.jpg"",""time"":211},{""stimulus"":""img/red_wl/5.jpg"",""time"":261},{""stimulus"":""img/red_wl/6.jpg"",""time"":302},{""stimulus"":""img/red_wl/7.jpg"",""time"":352},{""stimulus"":""img/red_wl/8.jpg"",""time"":414},{""stimulus"":""img/red_wl/9.jpg"",""time"":462},{""stimulus"":""img/red_wl/10.jpg"",""time"":511},{""stimulus"":""img/red_wl/11.jpg"",""time"":559}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","169","241181","0.0-5.0-1.82","","466","","img/red_wl/choose11.jpg","2","143","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","170","241783","0.0-5.0-2.82","","","","","","143","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":51},{""stimulus"":""img/red_wl/2.jpg"",""time"":103},{""stimulus"":""img/red_wl/3.jpg"",""time"":166},{""stimulus"":""img/red_wl/4.jpg"",""time"":213},{""stimulus"":""img/red_wl/5.jpg"",""time"":263},{""stimulus"":""img/red_wl/6.jpg"",""time"":310},{""stimulus"":""img/red_wl/7.jpg"",""time"":360},{""stimulus"":""img/red_wl/8.jpg"",""time"":407},{""stimulus"":""img/red_wl/9.jpg"",""time"":458},{""stimulus"":""img/red_wl/10.jpg"",""time"":504},{""stimulus"":""img/red_wl/11.jpg"",""time"":555}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","171","242180","0.0-5.0-1.83","","397","","img/red_wl/choose11.jpg","2","142","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","172","242791","0.0-5.0-2.83","","","","","","142","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":60},{""stimulus"":""img/red_wl/2.jpg"",""time"":112},{""stimulus"":""img/red_wl/3.jpg"",""time"":159},{""stimulus"":""img/red_wl/4.jpg"",""time"":208},{""stimulus"":""img/red_wl/5.jpg"",""time"":255},{""stimulus"":""img/red_wl/6.jpg"",""time"":306},{""stimulus"":""img/red_wl/7.jpg"",""time"":352},{""stimulus"":""img/red_wl/8.jpg"",""time"":403},{""stimulus"":""img/red_wl/9.jpg"",""time"":465},{""stimulus"":""img/red_wl/10.jpg"",""time"":513},{""stimulus"":""img/red_wl/11.jpg"",""time"":562}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","173","243370","0.0-5.0-1.84","","578","","img/red_wl/choose11.jpg","2","141","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","174","243985","0.0-5.0-2.84","","","","","","141","","","","","","[{""stimulus"":""img/red_wl/1.jpg"",""time"":53},{""stimulus"":""img/red_wl/2.jpg"",""time"":102},{""stimulus"":""img/red_wl/3.jpg"",""time"":164},{""stimulus"":""img/red_wl/4.jpg"",""time"":211},{""stimulus"":""img/red_wl/5.jpg"",""time"":287},{""stimulus"":""img/red_wl/6.jpg"",""time"":301},{""stimulus"":""img/red_wl/7.jpg"",""time"":358},{""stimulus"":""img/red_wl/8.jpg"",""time"":405},{""stimulus"":""img/red_wl/9.jpg"",""time"":456},{""stimulus"":""img/red_wl/10.jpg"",""time"":503},{""stimulus"":""img/red_wl/11.jpg"",""time"":553}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","175","244358","0.0-5.0-1.85","","372","","img/red_wl/choose11.jpg","1","140","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","176","244972","0.0-5.0-2.85","","","","","","140","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":65},{""stimulus"":""img/green_wl/2.jpg"",""time"":106},{""stimulus"":""img/green_wl/3.jpg"",""time"":156},{""stimulus"":""img/green_wl/4.jpg"",""time"":202},{""stimulus"":""img/green_wl/5.jpg"",""time"":253},{""stimulus"":""img/green_wl/6.jpg"",""time"":306},{""stimulus"":""img/green_wl/7.jpg"",""time"":357},{""stimulus"":""img/green_wl/8.jpg"",""time"":403},{""stimulus"":""img/green_wl/9.jpg"",""time"":454},{""stimulus"":""img/green_wl/10.jpg"",""time"":516},{""stimulus"":""img/green_wl/11.jpg"",""time"":564}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","177","245349","0.0-5.0-1.86","","377","","img/green_wl/choose11.jpg","1","139","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","178","245950","0.0-5.0-2.86","","","","","","139","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":57},{""stimulus"":""img/green_wl/2.jpg"",""time"":108},{""stimulus"":""img/green_wl/3.jpg"",""time"":164},{""stimulus"":""img/green_wl/4.jpg"",""time"":211},{""stimulus"":""img/green_wl/5.jpg"",""time"":261},{""stimulus"":""img/green_wl/6.jpg"",""time"":308},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":407},{""stimulus"":""img/green_wl/9.jpg"",""time"":455},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":552}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","179","246357","0.0-5.0-1.87","","407","","img/green_wl/choose11.jpg","1","138","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","180","246963","0.0-5.0-2.87","","","","","","138","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":55},{""stimulus"":""img/green_wl/2.jpg"",""time"":100},{""stimulus"":""img/green_wl/3.jpg"",""time"":164},{""stimulus"":""img/green_wl/4.jpg"",""time"":209},{""stimulus"":""img/green_wl/5.jpg"",""time"":260},{""stimulus"":""img/green_wl/6.jpg"",""time"":307},{""stimulus"":""img/green_wl/7.jpg"",""time"":358},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":461},{""stimulus"":""img/green_wl/10.jpg"",""time"":507},{""stimulus"":""img/green_wl/11.jpg"",""time"":558}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","181","247300","0.0-5.0-1.88","","336","","img/green_wl/choose11.jpg","1","137","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","182","247916","0.0-5.0-2.88","","","","","","137","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":56},{""stimulus"":""img/green_ll/2.jpg"",""time"":108},{""stimulus"":""img/green_ll/3.jpg"",""time"":155},{""stimulus"":""img/green_ll/4.jpg"",""time"":206},{""stimulus"":""img/green_ll/5.jpg"",""time"":252},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":351},{""stimulus"":""img/green_ll/8.jpg"",""time"":415},{""stimulus"":""img/green_ll/9.jpg"",""time"":455},{""stimulus"":""img/green_ll/10.jpg"",""time"":504},{""stimulus"":""img/green_ll/11.jpg"",""time"":552}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","183","248674","0.0-5.0-1.89","","758","","img/green_ll/choose11.jpg","2","136","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","184","249281","0.0-5.0-2.89","","","","","","136","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":53},{""stimulus"":""img/red_ll/2.jpg"",""time"":102},{""stimulus"":""img/red_ll/3.jpg"",""time"":164},{""stimulus"":""img/red_ll/4.jpg"",""time"":213},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":310},{""stimulus"":""img/red_ll/7.jpg"",""time"":359},{""stimulus"":""img/red_ll/8.jpg"",""time"":407},{""stimulus"":""img/red_ll/9.jpg"",""time"":463},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":560}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","185","249756","0.0-5.0-1.90","","475","","img/red_ll/choose11.jpg","1","135","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","186","250364","0.0-5.0-2.90","","","","","","135","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":60},{""stimulus"":""img/green_ll/2.jpg"",""time"":110},{""stimulus"":""img/green_ll/3.jpg"",""time"":157},{""stimulus"":""img/green_ll/4.jpg"",""time"":207},{""stimulus"":""img/green_ll/5.jpg"",""time"":254},{""stimulus"":""img/green_ll/6.jpg"",""time"":302},{""stimulus"":""img/green_ll/7.jpg"",""time"":353},{""stimulus"":""img/green_ll/8.jpg"",""time"":416},{""stimulus"":""img/green_ll/9.jpg"",""time"":464},{""stimulus"":""img/green_ll/10.jpg"",""time"":512},{""stimulus"":""img/green_ll/11.jpg"",""time"":561}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","187","250855","0.0-5.0-1.91","","491","","img/green_ll/choose11.jpg","2","134","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","188","251463","0.0-5.0-2.91","","","","","","134","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":60},{""stimulus"":""img/red_ll/2.jpg"",""time"":107},{""stimulus"":""img/red_ll/3.jpg"",""time"":155},{""stimulus"":""img/red_ll/4.jpg"",""time"":205},{""stimulus"":""img/red_ll/5.jpg"",""time"":252},{""stimulus"":""img/red_ll/6.jpg"",""time"":303},{""stimulus"":""img/red_ll/7.jpg"",""time"":365},{""stimulus"":""img/red_ll/8.jpg"",""time"":413},{""stimulus"":""img/red_ll/9.jpg"",""time"":462},{""stimulus"":""img/red_ll/10.jpg"",""time"":510},{""stimulus"":""img/red_ll/11.jpg"",""time"":558}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","189","251829","0.0-5.0-1.92","","366","","img/red_ll/choose11.jpg","1","133","green","0.5","0.1","0.5","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","190","252440","0.0-5.0-2.92","","","","","","133","","","","","","[{""stimulus"":""img/green_ll/1.jpg"",""time"":64},{""stimulus"":""img/green_ll/2.jpg"",""time"":111},{""stimulus"":""img/green_ll/3.jpg"",""time"":162},{""stimulus"":""img/green_ll/4.jpg"",""time"":211},{""stimulus"":""img/green_ll/5.jpg"",""time"":257},{""stimulus"":""img/green_ll/6.jpg"",""time"":307},{""stimulus"":""img/green_ll/7.jpg"",""time"":356},{""stimulus"":""img/green_ll/8.jpg"",""time"":404},{""stimulus"":""img/green_ll/9.jpg"",""time"":453},{""stimulus"":""img/green_ll/10.jpg"",""time"":502},{""stimulus"":""img/green_ll/11.jpg"",""time"":566}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","191","252846","0.0-5.0-1.93","","405","","img/green_ll/choose11.jpg","2","132","red","0.5","0.1","0.1","l","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","192","253449","0.0-5.0-2.93","","","","","","132","","","","","","[{""stimulus"":""img/red_ll/1.jpg"",""time"":51},{""stimulus"":""img/red_ll/2.jpg"",""time"":103},{""stimulus"":""img/red_ll/3.jpg"",""time"":166},{""stimulus"":""img/red_ll/4.jpg"",""time"":214},{""stimulus"":""img/red_ll/5.jpg"",""time"":261},{""stimulus"":""img/red_ll/6.jpg"",""time"":311},{""stimulus"":""img/red_ll/7.jpg"",""time"":358},{""stimulus"":""img/red_ll/8.jpg"",""time"":408},{""stimulus"":""img/red_ll/9.jpg"",""time"":455},{""stimulus"":""img/red_ll/10.jpg"",""time"":506},{""stimulus"":""img/red_ll/11.jpg"",""time"":553}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","193","253848","0.0-5.0-1.94","","399","","img/red_ll/choose11.jpg","1","131","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","194","254453","0.0-5.0-2.94","","","","","","131","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":54},{""stimulus"":""img/green_wl/2.jpg"",""time"":107},{""stimulus"":""img/green_wl/3.jpg"",""time"":155},{""stimulus"":""img/green_wl/4.jpg"",""time"":205},{""stimulus"":""img/green_wl/5.jpg"",""time"":252},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":364},{""stimulus"":""img/green_wl/8.jpg"",""time"":411},{""stimulus"":""img/green_wl/9.jpg"",""time"":462},{""stimulus"":""img/green_wl/10.jpg"",""time"":509},{""stimulus"":""img/green_wl/11.jpg"",""time"":559}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","195","255588","0.0-5.0-1.95","","1134","","img/green_wl/choose11.jpg","1","130","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","196","256189","0.0-5.0-2.95","","","","","","130","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":58},{""stimulus"":""img/green_wl/2.jpg"",""time"":110},{""stimulus"":""img/green_wl/3.jpg"",""time"":157},{""stimulus"":""img/green_wl/4.jpg"",""time"":207},{""stimulus"":""img/green_wl/5.jpg"",""time"":254},{""stimulus"":""img/green_wl/6.jpg"",""time"":305},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":402},{""stimulus"":""img/green_wl/9.jpg"",""time"":466},{""stimulus"":""img/green_wl/10.jpg"",""time"":511},{""stimulus"":""img/green_wl/11.jpg"",""time"":562}]","[]"
"","","","choice","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","image-keyboard-response","197","256672","0.0-5.0-1.96","","483","","img/green_wl/choose11.jpg","1","129","green","0.5","0.1","0.5","w","",""
"","","","","6276b88b3b4036b3f0ca289b","bdp_lott","Tue Mar 28 2023 17:50:05 GMT-0700 (Pacific Daylight Time)","414908","green","red","","animation","198","257274","0.0-5.0-2.96","","","","","","129","","","","","","[{""stimulus"":""img/green_wl/1.jpg"",""time"":53},{""stimulus"":""img/green_wl/2.jpg"",""time"":102},{""stimulus"":""img/green_wl/3.jpg"",""time"":165},{""stimulus"":""img/green_wl/4.jpg"",""time"":212},{""stimulus"":""img/green_wl/5.jpg"",""time"":263},{""stimulus"":""img/green_wl/6.jpg"",""time"":302},{""stimulus"":""img/green_wl/7.jpg"",""time"":353},{""stimulus"":""img/green_wl/8.jpg"",""time"":408},{""stimulus"":""img/green_wl/9.jpg"",""time"":456},{""stimulus"":""img/green_wl/10.jpg"",""time"":504},{""stimulus"":""img/green_wl/11.jpg"",""time"":553}]","[]"
